CustomerID,Name,Age,Gender,Email,Phone,Address,City,State,Country,ZipCode,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
4936,Priya,27,F,,,,Delhi,MH,India,,not_a_date,2011-06-19,,,,Clothing,,,,675.0,183359,,Doctor,Mobile,Firefox,True,,,False
4937,Fatima,,M,, 12345 ,@@@,Mumbai,KA,, 50000 ,2016-01-15,,abc,xyz,75.0,electronics,crypto,Inactive,73.0,475.0,158736,Married,###,,,,good,0.8296855712882969,flag
4938,John,,F,,abc123,@@@,Chennai,,India,,not_a_date,32-13-2020,10000000,3020,-5.0,,crypto,,28.0,,income,,,,,yes,!!!,,True
4939,###$$$,twenty,Male, user@x.com , 12345 ,,,TN,USA,,,32-13-2020,34815,,-5.0,Electronics,Cash,Active,,,income,,,Mobile,Firefox,True,bad,5.0,flag
4940,  John  ,twenty,Female,test@mail.com,,, New York ,,IN,,2011-03-12,,10000000,,-5.0,electronics,Card,Inactive,200.0,,,,,,,True,,5.0,
4941,  John  ,twenty,, user@x.com ,9999999999,, New York ,KA,IND,600001,,2017-02-22,10000000,3839,,Electronics,Card,closed,200.0,505.0,,Married,Doctor,,,True,,0.23225350894881236,True
194,Priya,,M,, 12345 ,Street 1, New York ,,IN, 50000 ,2017-05-16,2020-07-27,,,,Electronics,Cash,,15.0,363.0,128827,,,,Chrome,yes,,5.0,True
4943,  John  ,twenty,Male, user@x.com ,,,,DL,, 50000 ,not_a_date,32-13-2020,10000000,518,-5.0,Clothing,Card,,,,income,Married,Engineer,Desktop,IE,yes,bad,,False
4944,Fatima,twenty,Female,test@mail.com,,,Delhi,,,,2022-09-15,32-13-2020,22204,,-5.0,,Cash,closed,,50.0,44719,,,,,False,good,5.0,True
4945,Sara,,F, user@x.com ,9999999999,@@@, New York ,KA,,600001,,32-13-2020,abc,,91.0,electronics,UPI,Inactive,,50.0,160398,,,,Firefox,False,,0.7753700738928385,flag
4946,Carlos,39,Female,test@mail.com,9999999999,,Delhi,MH,IND,600001,2024-05-17,,10000000,xyz,51.0,electronics,,Inactive,,50.0,income,Married,,Desktop,Firefox,False,good,0.7705804146893614,flag
4947,,,,test@mail.com,9999999999,, New York ,Tamil Nadu,IN, 50000 ,not_a_date,32-13-2020,,2266,,,crypto,Inactive,,386.0,,Married,Doctor,,,False,good,5.0,False
375,Carlos,18,Female,,abc123,Street 1, New York ,DL,,,not_a_date,32-13-2020,16769,xyz,-5.0,,Card,Active,53.0,50.0,169494,,Doctor,Mobile,Firefox,False,!!!,0.704849843874615,flag
315,Fatima,,Male,test@mail.com, 12345 ,Street 1,,TN,IND,600001,2015-04-27,2012-09-16,abc,4791,12.0,Clothing,UPI,,200.0,50.0,,Married,###,,Chrome,True,,5.0,False
41,Amit,27,Male, user@x.com ,9999999999,,Mumbai,,,600001,2015-06-28,2019-12-18,abc,,-5.0,,crypto,,,637.0,43295,,Engineer,Mobile,Firefox,yes,good,5.0,True
417,Fatima,,F,invalid@,9999999999,,,KA,USA,ABCDE,,2010-11-28,10000000,859,,,UPI,Active,57.0,50.0,,Married,###,,Chrome,,good,5.0,flag
10,Sara,,Female,test@mail.com, 12345 ,,,KA,IND, 50000 ,2017-05-25,32-13-2020,10000000,xyz,,,UPI,Active,200.0,304.0,income,,Doctor,Desktop,Chrome,yes,,0.2889155592892343,flag
365,,19,Female, user@x.com , 12345 ,,Delhi,MH,,ABCDE,not_a_date,2013-04-23,,1360,-5.0,,UPI,Active,,,102049,Single,,Desktop,,False,!!!,,False
4954,  John  ,twenty,Male,,abc123,Street 1,,DL,USA,ABCDE,2016-06-24,,abc,2783,-5.0,Electronics,Cash,closed,,720.0,,,Engineer,Desktop,Firefox,yes,,0.841396825022396,flag
409,  John  ,twenty,F,invalid@,9999999999,Street 1,Mumbai,,IN,,,,,xyz,-5.0,electronics,Card,,71.0,511.0,income,,###,,IE,False,bad,0.19111149465814037,
4956,Priya,twenty,Male,test@mail.com,9999999999,@@@,,Tamil Nadu,IN,600001,2024-08-17,32-13-2020,10000000,612,,Electronics,crypto,,200.0,469.0,income,,Doctor,Desktop,,,,5.0,True
4957,,150,Female, user@x.com ,9999999999,,,Tamil Nadu,USA,,2011-12-22,2015-06-20,32890,xyz,24.0,Electronics,crypto,,,,159126,,Engineer,,Firefox,,bad,,True
4958,###$$$,,,test@mail.com,,,Mumbai,MH,IND,600001,2012-04-07,32-13-2020,24211,,77.0,Clothing,,,,50.0,,Married,###,,,False,!!!,0.11477546987828058,
4959,Amit,19,,,9999999999,Street 1,Bangalore,Tamil Nadu,, 50000 ,2021-01-24,,13826,,65.0,,Card,closed,76.0,50.0,income,,Doctor,,,False,!!!,5.0,
4960,Wei,twenty,, user@x.com ,9999999999,Street 1,Bangalore,,,,not_a_date,2024-03-18,47870,1741,81.0,Electronics,UPI,Active,42.0,50.0,,Married,,,IE,yes,,,
4961,,twenty,,test@mail.com,abc123,, New York ,,,,2013-03-22,32-13-2020,10000000,xyz,-5.0,Clothing,crypto,Inactive,25.0,,income,Married,Doctor,Mobile,,True,good,5.0,flag
4962,Wei,150,F,invalid@,abc123,,,Tamil Nadu,IN, 50000 ,,,18648,2778,100.0,electronics,crypto,,88.0,,,,,,Chrome,True,good,0.9128659012157797,False
4963,###$$$,twenty,Female, user@x.com , 12345 ,,Delhi,,India, 50000 ,2013-09-04,2011-02-06,abc,,-5.0,electronics,Card,Inactive,,,,,###,,Firefox,False,!!!,0.16957189613217838,False
175,,150,,invalid@,,Street 1, New York ,MH,IND, 50000 ,2014-01-10,,,4622,,,Card,Active,18.0,50.0,income,,,,Firefox,True,bad,0.5756835448200743,
370,,150,,test@mail.com,,,Delhi,Tamil Nadu,USA,ABCDE,2019-01-19,2011-11-14,10000000,1853,40.0,Electronics,UPI,closed,,,188306,,###,,IE,False,!!!,0.9832212566286517,True
4966,###$$$,29,,, 12345 ,,,KA,IND, 50000 ,not_a_date,,abc,xyz,-5.0,electronics,crypto,Inactive,200.0,803.0,income,,Doctor,,,False,!!!,5.0,flag
4967,Amit,twenty,,, 12345 ,,Delhi,,USA,600001,,2023-03-24,10000000,,-5.0,,Cash,,81.0,,151360,,Doctor,Mobile,Chrome,yes,bad,0.9765326040511654,False
4968,Priya,150,M,test@mail.com, 12345 ,,,TN,USA,,not_a_date,2018-12-26,,,,Clothing,UPI,,200.0,,87881,,,Desktop,Chrome,True,good,0.012802636602614825,True
4969,  John  ,twenty,,,9999999999,@@@,Bangalore,MH,IN,600001,2023-09-30,2018-03-10,8404,620,-5.0,,Card,Inactive,200.0,,169213,Single,###,,Chrome,yes,,0.29421366919545133,
4970,,60,, user@x.com ,,,Delhi,KA,,,not_a_date,2017-03-17,abc,xyz,,Clothing,UPI,Inactive,200.0,738.0,78473,Married,Engineer,,IE,False,!!!,,True
4971,Wei,150,Female,,,, New York ,,India, 50000 ,2020-03-11,2018-09-16,10000000,797,-5.0,,Card,Active,63.0,,income,,,Desktop,Chrome,False,good,0.30496769348188724,False
4972,,37,F,,9999999999,Street 1,,MH,,ABCDE,2018-08-11,,,3899,-5.0,Clothing,Cash,Active,82.0,,152702,,Engineer,Desktop,Chrome,yes,good,,False
4973,Amit,38,M,test@mail.com, 12345 ,@@@,Chennai,DL,USA,600001,,2017-09-03,,,,,UPI,,200.0,50.0,income,,,Desktop,,False,good,5.0,True
4974,Amit,150,,,,Street 1,Chennai,,IND, 50000 ,,32-13-2020,,2059,,,,,31.0,50.0,,,Engineer,,,yes,!!!,5.0,flag
4975,  John  ,twenty,Female,invalid@,abc123,Street 1,,DL,India, 50000 ,,2011-05-04,abc,xyz,-5.0,,crypto,Inactive,200.0,481.0,income,Married,,,,yes,!!!,,False
366,Wei,,, user@x.com , 12345 ,@@@,,KA,India,,,32-13-2020,10000000,4535,93.0,electronics,crypto,Active,40.0,50.0,income,,Doctor,Mobile,,yes,,,flag
73,Priya,,Female,,abc123,Street 1, New York ,Tamil Nadu,USA,ABCDE,2016-06-18,,,xyz,,electronics,,,,,157566,,,,IE,False,bad,5.0,False
4978,,51,F,,,,,Tamil Nadu,,ABCDE,2016-11-17,2021-07-08,27763,1869,42.0,,,Active,200.0,,163923,Married,,,Chrome,yes,,0.8289846277371372,False
364,  John  ,63,,invalid@, 12345 ,,,,India,,2018-05-13,2024-11-29,10000000,4802,-5.0,,Card,,89.0,,51208,,,Mobile,IE,yes,good,,False
4980,Wei,32,F, user@x.com ,abc123,,Delhi,TN,USA,600001,,2014-04-12,10000000,4189,66.0,Electronics,Card,,,50.0,48643,Single,,Mobile,,True,!!!,0.2937463586398764,flag
4981,Wei,150,Female, user@x.com ,9999999999,@@@, New York ,TN,USA,,2017-05-04,32-13-2020,10000000,3654,,,Cash,,200.0,50.0,income,Single,Engineer,,IE,yes,,5.0,
4982,,49,Male, user@x.com ,9999999999,@@@,,KA,India,ABCDE,2021-08-03,,38958,3422,,,crypto,closed,,50.0,income,,,,Chrome,True,,,
4983,,twenty,,,9999999999,Street 1,Bangalore,Tamil Nadu,India,,not_a_date,2024-07-17,abc,,,Electronics,crypto,,,,,Married,Doctor,Mobile,,True,good,0.23874738601886825,True
4984,Priya,twenty,Male,test@mail.com,,,Delhi,,India, 50000 ,,32-13-2020,11325,,-5.0,Clothing,Card,,41.0,,30357,Single,,,,yes,,5.0,flag
4985,Wei,twenty,,invalid@, 12345 ,,Chennai,KA,India, 50000 ,,32-13-2020,abc,xyz,-5.0,,,closed,200.0,317.0,income,,,,,True,,,
4986,Amit,150,Male, user@x.com ,abc123,,Delhi,DL,IND, 50000 ,,2020-03-07,abc,xyz,,Electronics,UPI,Inactive,29.0,832.0,115437,Married,,Desktop,Chrome,False,,,
285,Priya,48,,,,@@@,Chennai,MH,IND,ABCDE,2024-07-25,,2363,,-5.0,Electronics,Card,Active,200.0,50.0,,Single,,Desktop,,yes,bad,0.005752697064763557,False
4988,Priya,twenty,F,test@mail.com,,Street 1, New York ,Tamil Nadu,IN,,not_a_date,32-13-2020,10000000,xyz,16.0,electronics,crypto,Active,200.0,384.0,149450,Married,Engineer,Desktop,,yes,good,5.0,
152,Priya,54,,invalid@,,,,DL,,600001,2023-11-11,32-13-2020,,1394,-5.0,,Card,,200.0,50.0,72792,Single,,Mobile,,yes,,0.6566506971491859,False
4990,,,,invalid@, 12345 ,,Delhi,MH,IND,ABCDE,,,10000000,xyz,93.0,,UPI,,79.0,,,Married,Doctor,Desktop,,yes,,0.1537482743680415,True
4991,,28,Female,test@mail.com,9999999999,Street 1,Bangalore,MH,IN,ABCDE,2019-12-12,,46495,,-5.0,electronics,Cash,,,50.0,66538,,,Mobile,Chrome,,!!!,0.8781683435612231,False
4992,John,,Male,invalid@,,Street 1,,,,600001,not_a_date,32-13-2020,abc,xyz,69.0,electronics,Cash,Inactive,99.0,,41894,,,Desktop,IE,True,bad,0.4929051755045858,flag
240,Amit,150,M,test@mail.com,abc123,,,Tamil Nadu,,ABCDE,not_a_date,2020-09-10,,,46.0,Electronics,crypto,Active,65.0,,income,Single,,,Firefox,yes,,0.9045831734914379,
4994,,,Female,test@mail.com,9999999999,,,TN,, 50000 ,not_a_date,2022-09-03,47000,,,,crypto,Active,16.0,50.0,income,Single,###,Desktop,IE,yes,!!!,5.0,flag
4995,Priya,52,Male,,9999999999,Street 1,Chennai,DL,IN,600001,,,10000000,3326,,Electronics,Cash,Active,48.0,823.0,,Married,Doctor,Desktop,IE,False,,,
201,  John  ,150,,invalid@, 12345 ,@@@,,TN,India, 50000 ,not_a_date,32-13-2020,10000000,4289,,Clothing,Card,closed,200.0,50.0,165675,,###,Desktop,,True,bad,,True
4997,Sara,52,,invalid@,9999999999,,Chennai,,IN,600001,2017-05-25,2024-04-25,38023,xyz,,Electronics,Card,Inactive,26.0,,income,Married,Engineer,Desktop,Firefox,,good,,False
356,###$$$,64,,,abc123,@@@, New York ,,IND, 50000 ,,,10000000,4018,65.0,Clothing,,,,485.0,,,Engineer,Mobile,Chrome,False,!!!,5.0,True
271,Carlos,33,,test@mail.com,9999999999,@@@,Delhi,DL,,600001,,,,,-5.0,,crypto,closed,67.0,314.0,income,Married,###,,Chrome,False,good,,flag
5000,Sara,,,, 12345 ,@@@, New York ,TN,USA, 50000 ,not_a_date,32-13-2020,10000000,,91.0,electronics,UPI,,81.0,,36584,,,,,True,,5.0,True
252,John,53,F,test@mail.com,abc123,,Chennai,KA,IND,600001,,32-13-2020,10000000,xyz,-5.0,,Card,closed,200.0,368.0,income,,Doctor,,,True,,0.00149566912568877,flag
109,Fatima,49,, user@x.com ,9999999999,Street 1, New York ,,,,not_a_date,,21199,xyz,,Clothing,UPI,Active,200.0,431.0,197689,,,,IE,False,,5.0,
5003,Wei,21,F,invalid@, 12345 ,,Chennai,KA,,,not_a_date,32-13-2020,40239,xyz,,Clothing,UPI,,56.0,50.0,income,Married,Doctor,,,yes,good,0.01676264556725171,flag
5004,  John  ,18,, user@x.com ,,,,TN,,,2022-05-01,2016-03-31,abc,4012,-5.0,Clothing,UPI,,54.0,469.0,income,Married,,Mobile,Chrome,,bad,0.00379959137257857,flag
138,Amit,,, user@x.com ,abc123,@@@,Bangalore,MH,,600001,2016-04-13,32-13-2020,10000000,xyz,,,crypto,closed,,,109742,Married,,,,,,5.0,True
5006,Wei,twenty,F,test@mail.com,9999999999,@@@,,MH,India,600001,not_a_date,32-13-2020,10000000,790,-5.0,Electronics,Cash,Active,200.0,50.0,,Married,Engineer,Desktop,,yes,good,5.0,True
5007,  John  ,,F,,9999999999,@@@,,DL,IN, 50000 ,not_a_date,,37585,xyz,,,crypto,,,50.0,62302,Married,,,Firefox,True,,5.0,
5008,Amit,twenty,F,test@mail.com,9999999999,Street 1,Bangalore,TN,India,,2017-08-19,32-13-2020,47814,xyz,-5.0,electronics,Cash,closed,200.0,,45808,Married,###,,Firefox,True,,0.27606394508289356,True
5009,,twenty,,test@mail.com, 12345 ,,Chennai,TN,, 50000 ,2018-10-03,,abc,,-5.0,Electronics,Card,Active,23.0,50.0,,Single,Engineer,,Firefox,True,bad,5.0,flag
5010,,,Male, user@x.com ,abc123,,,,, 50000 ,2018-11-19,,10000000,xyz,,,,Inactive,200.0,50.0,93044,,,Desktop,,yes,,0.005144678372001388,
340,Amit,twenty,Female,,,Street 1,Bangalore,DL,,ABCDE,not_a_date,2020-10-30,13657,,-5.0,Clothing,crypto,Inactive,200.0,50.0,income,Single,###,,Firefox,False,good,0.091728585227552,True
415,  John  ,,,test@mail.com,abc123,Street 1,Delhi,Tamil Nadu,, 50000 ,not_a_date,32-13-2020,abc,1857,-5.0,Clothing,Card,Inactive,,532.0,,,###,Mobile,Firefox,True,,,False
5013,Wei,150,,,abc123,,Bangalore,,India,,,32-13-2020,44180,3726,41.0,Clothing,crypto,,18.0,,income,Married,,Desktop,,yes,good,,True
186,,twenty,F,invalid@, 12345 ,,,TN,India, 50000 ,not_a_date,,10000000,3253,,Electronics,crypto,,38.0,50.0,income,Single,,,Chrome,True,,5.0,
5015,,150,, user@x.com ,,,,MH,USA, 50000 ,,32-13-2020,,4163,87.0,electronics,crypto,Active,70.0,504.0,income,,###,Mobile,,True,,0.1555510038180813,True
5016,Fatima,30,M,test@mail.com,,,Delhi,KA,IND, 50000 ,not_a_date,2019-02-20,abc,,,Electronics,UPI,Inactive,,337.0,,Married,,Mobile,Firefox,True,bad,0.17475635140899248,False
66,John,150,Female,test@mail.com,abc123,Street 1,Mumbai,,IND,,,2013-07-18,,xyz,-5.0,,crypto,Inactive,,498.0,182834,Married,,,Chrome,True,!!!,5.0,True
5018,Carlos,150,F,,abc123,, New York ,Tamil Nadu,IND, 50000 ,,,16311,,,electronics,,Active,,50.0,22255,,,Mobile,,True,!!!,5.0,True
5019,Wei,150,,test@mail.com,9999999999,@@@,,TN,IND,600001,not_a_date,32-13-2020,abc,4100,8.0,,Cash,,,50.0,income,,###,Desktop,,True,!!!,,
497,Priya,twenty,M,,9999999999,,,MH,IN, 50000 ,2016-12-25,32-13-2020,abc,,,electronics,Card,,,50.0,36446,Single,Engineer,,Chrome,True,bad,5.0,flag
5021,Fatima,,,,9999999999,,Delhi,,USA,ABCDE,2018-07-15,2016-02-26,,,-5.0,,,,3.0,,47456,Single,Engineer,Mobile,,False,,5.0,False
59,Carlos,,Male,,abc123,,Delhi,,IND, 50000 ,not_a_date,2019-03-23,abc,xyz,-5.0,electronics,UPI,,200.0,,,,,Mobile,,False,,0.6809060999277549,False
5023,Carlos,,,invalid@,,,Bangalore,MH,,ABCDE,,,44316,xyz,1.0,,Cash,Active,60.0,,94843,,,,,False,good,5.0,True
35,Carlos,twenty,,test@mail.com,9999999999,@@@,Delhi,,India,ABCDE,2019-02-19,,15103,xyz,-5.0,,crypto,Active,22.0,,income,Single,###,Mobile,,True,good,0.3440443292612818,True
5025,Fatima,,M,invalid@, 12345 ,@@@,Bangalore,TN,,ABCDE,,2010-06-17,8244,2800,1.0,Electronics,UPI,,,833.0,,,Doctor,Desktop,,False,,,False
5026,,150,,, 12345 ,Street 1,,DL,India,ABCDE,not_a_date,,,913,,Clothing,Card,Inactive,200.0,486.0,income,Married,Doctor,Desktop,IE,,,0.6286282051219576,flag
5027,John,32,Male,invalid@,abc123,Street 1,Mumbai,,, 50000 ,not_a_date,,37453,3102,-5.0,,crypto,Inactive,,446.0,,,Doctor,Mobile,Firefox,,good,,True
16,Sara,twenty,,test@mail.com,abc123,@@@, New York ,Tamil Nadu,IND,,,32-13-2020,23511,,76.0,Clothing,UPI,closed,200.0,461.0,149089,Single,Engineer,Mobile,Firefox,False,,0.9855855004964138,True
491,Sara,twenty,Male,invalid@,abc123,,,TN,,600001,2023-08-07,,10000000,720,-5.0,Clothing,Cash,,70.0,50.0,198640,,Engineer,,,False,!!!,5.0,flag
5030,Amit,150,Male,test@mail.com,abc123,@@@,,,IN, 50000 ,,32-13-2020,10000000,4465,,Electronics,crypto,,,50.0,32791,Married,Doctor,Mobile,IE,True,,5.0,flag
219,Fatima,39,,test@mail.com, 12345 ,,,DL,USA,600001,2018-02-21,2012-10-07,10000000,xyz,46.0,Clothing,,,200.0,50.0,income,,Engineer,,Firefox,,,,False
5032,Sara,150,M,,,Street 1, New York ,KA,India,ABCDE,,,7829,,72.0,Clothing,crypto,,21.0,651.0,,,Doctor,,,False,good,5.0,False
5033,Priya,150,Female, user@x.com ,abc123,,,,,ABCDE,not_a_date,32-13-2020,26018,3435,27.0,electronics,,,200.0,,93145,,,Mobile,Chrome,True,good,5.0,False
443,,,Male,test@mail.com,9999999999,,,TN,, 50000 ,,32-13-2020,7751,3826,,Clothing,crypto,closed,200.0,326.0,,,,,Chrome,,,5.0,False
5035,Fatima,35,M,, 12345 ,,,DL,IN,ABCDE,not_a_date,32-13-2020,10000000,,,Clothing,crypto,,0.0,669.0,44393,Married,,,,,,,flag
401,Amit,23,Male,,,,,Tamil Nadu,IND, 50000 ,not_a_date,,,1198,17.0,Electronics,Card,Inactive,51.0,50.0,139128,Married,,Mobile,Firefox,,,5.0,
5037,John,150,, user@x.com ,,,Delhi,TN,,ABCDE,not_a_date,,10000000,3380,-5.0,Clothing,,closed,,,65508,,###,,,yes,bad,,
21,Wei,60,F, user@x.com , 12345 ,@@@,,DL,IND, 50000 ,not_a_date,2012-09-20,10000000,,31.0,,,Active,200.0,,43538,,,Desktop,,False,bad,0.6313637946854725,
5039,Wei,twenty,M, user@x.com ,,Street 1, New York ,,, 50000 ,,32-13-2020,abc,4727,,electronics,Cash,Inactive,,,140010,Married,###,Mobile,Chrome,False,!!!,0.3055783702086099,flag
5040,Wei,150,M,test@mail.com,abc123,,,KA,,ABCDE,not_a_date,32-13-2020,,xyz,-5.0,,Cash,Inactive,200.0,,109696,Single,,,,,,0.42467299881620957,flag
5041,,57,Male,test@mail.com,abc123,,,Tamil Nadu,, 50000 ,not_a_date,,10000000,,-5.0,Electronics,UPI,,200.0,50.0,,,Engineer,,IE,False,,0.28090689019386395,
159,  John  ,twenty,Female,test@mail.com,,@@@,Mumbai,TN,India,600001,not_a_date,,,xyz,-5.0,Electronics,Card,closed,75.0,50.0,58055,Single,Doctor,,Chrome,,,0.35440508993034137,
5043,John,,,invalid@, 12345 ,,,TN,,,not_a_date,2018-12-11,10000000,,,,Card,,91.0,767.0,115816,Single,Engineer,,Chrome,yes,,0.2822877959164438,False
103,,150,M, user@x.com ,,Street 1,Mumbai,Tamil Nadu,IN,ABCDE,2011-09-20,,10000000,xyz,,Electronics,Cash,closed,200.0,,,,Doctor,,Chrome,,bad,0.24099775332154427,flag
5045,Carlos,65,, user@x.com ,,Street 1,,DL,USA,,,2013-08-01,abc,xyz,,Clothing,Card,Active,200.0,,,,,,Firefox,True,,5.0,flag
5046,Priya,32,F, user@x.com , 12345 ,,,MH,, 50000 ,2018-10-02,2022-07-11,10000000,2475,55.0,Electronics,Cash,,53.0,334.0,income,Married,,Mobile,Firefox,True,good,,flag
5047,  John  ,,Female, user@x.com , 12345 ,,Delhi,MH,, 50000 ,,,44093,xyz,-5.0,electronics,UPI,closed,,345.0,133867,,,,IE,False,,0.30330609377044715,True
5048,,150,, user@x.com ,,,,Tamil Nadu,IND,ABCDE,2015-02-28,2013-06-12,49924,,,,crypto,Active,,50.0,156056,Single,,,,,bad,,False
5049,Fatima,twenty,, user@x.com ,,Street 1,,KA,IN,600001,2016-12-12,32-13-2020,19309,,32.0,electronics,Card,,,343.0,income,Married,Doctor,Mobile,,,!!!,,True
5050,###$$$,19,M,,abc123,,,Tamil Nadu,,600001,2021-03-30,2020-10-20,abc,xyz,,Electronics,UPI,closed,200.0,50.0,income,,,,IE,,bad,5.0,
371,,150,F, user@x.com ,9999999999,Street 1,,TN,IN, 50000 ,not_a_date,,abc,,-5.0,,Cash,Inactive,,547.0,,Married,###,Mobile,,yes,good,0.9960583307663764,
5052,Priya,150,,,abc123,Street 1,,MH,,600001,,2017-05-28,20578,904,-5.0,Electronics,,closed,28.0,387.0,income,Single,,,Firefox,yes,!!!,0.5080942471035257,True
5053,Amit,twenty,F, user@x.com ,abc123,Street 1,Chennai,Tamil Nadu,IN,600001,not_a_date,2014-10-11,10000000,xyz,,,UPI,Active,,465.0,income,,,,,yes,good,0.7626712443088577,
5054,Carlos,150,Male,invalid@,9999999999,,,KA,India,600001,2010-01-18,2024-10-21,,,-5.0,,Card,,200.0,716.0,164143,Married,Engineer,Mobile,IE,False,good,0.6381677727203671,
5055,Carlos,150,,test@mail.com,abc123,@@@, New York ,KA,,,,,abc,xyz,32.0,,Cash,Inactive,67.0,,25612,,Doctor,Mobile,,True,!!!,5.0,True
5056,Priya,34,M,, 12345 ,,Bangalore,,IN,600001,2014-09-14,,25167,4051,,,UPI,closed,,489.0,income,Single,Engineer,Mobile,Chrome,True,bad,,
5057,John,twenty,,test@mail.com,abc123,Street 1, New York ,MH,India,,,,40278,,,,Cash,closed,64.0,326.0,,,Engineer,,Chrome,True,!!!,,False
5058,,twenty,,test@mail.com, 12345 ,, New York ,,,ABCDE,2011-08-21,2012-09-30,,2451,89.0,,Card,Inactive,62.0,50.0,38633,,Engineer,Mobile,IE,True,,5.0,
315,Priya,twenty,M,invalid@, 12345 ,@@@,,TN,IN, 50000 ,2019-08-03,32-13-2020,45974,,,electronics,,Active,35.0,471.0,,,Engineer,,,,good,5.0,
57,Sara,45,Male,test@mail.com,9999999999,@@@,Delhi,,India,600001,,2022-08-15,42860,1815,,electronics,crypto,Active,200.0,50.0,79735,,Doctor,Desktop,,yes,!!!,0.7741648729090207,flag
5061,  John  ,twenty,M, user@x.com ,9999999999,@@@, New York ,KA,India,,2024-08-06,2020-04-05,abc,,,,,Inactive,200.0,,81778,,###,Desktop,,True,!!!,0.04742323367745993,flag
5062,###$$$,150,Male, user@x.com , 12345 ,,Delhi,,,600001,not_a_date,,abc,1077,78.0,Clothing,,,200.0,,,,,Mobile,Firefox,,bad,0.4498477440886345,flag
303,,,,,abc123,,,MH,IND,,,32-13-2020,,1144,94.0,,crypto,,82.0,345.0,151493,,###,Desktop,IE,False,bad,0.5722594266437077,False
5064,  John  ,twenty,,,abc123,@@@,Delhi,,IND,ABCDE,2017-09-27,2012-03-26,2442,196,-5.0,,,Inactive,81.0,,116586,Married,Doctor,,Firefox,yes,bad,0.7065705984889965,
173,  John  ,,Male, user@x.com ,,@@@,,Tamil Nadu,,600001,not_a_date,,10000000,1734,42.0,,Cash,,200.0,,income,,Engineer,,Chrome,,,5.0,flag
5066,Wei,,F,,9999999999,,Mumbai,TN,IND,,not_a_date,,47464,,,electronics,Card,Active,,662.0,155478,,Doctor,Mobile,,yes,bad,0.8603515434145266,flag
5067,Amit,150,,,abc123,,Delhi,DL,USA,ABCDE,not_a_date,,10000000,,28.0,,crypto,Inactive,59.0,,193155,,###,,,,good,0.7001736889440077,False
5068,John,,Male, user@x.com ,,Street 1,Mumbai,,,,2013-04-27,32-13-2020,abc,,86.0,,Cash,,79.0,,63647,Married,Doctor,Mobile,,True,,,False
151,Amit,150,F,test@mail.com, 12345 ,, New York ,Tamil Nadu,USA,ABCDE,not_a_date,2022-06-23,10000000,,,,UPI,closed,200.0,645.0,,,,Desktop,,False,!!!,5.0,flag
5070,  John  ,22,,test@mail.com, 12345 ,,Chennai,DL,IN,ABCDE,,,10000000,xyz,-5.0,electronics,UPI,closed,56.0,,income,Single,Engineer,,,False,bad,5.0,False
5071,Fatima,150,Male,test@mail.com,,Street 1,,MH,India,ABCDE,,2018-05-24,13665,xyz,60.0,,crypto,Active,200.0,50.0,,Single,,Mobile,,False,!!!,5.0,
343,Carlos,twenty,M,invalid@,,,Delhi,DL,,600001,,,37681,1031,-5.0,Electronics,Card,Inactive,,,84961,,,Desktop,Chrome,False,!!!,0.5524284405268345,False
5073,  John  ,150,F,,9999999999,@@@,,DL,, 50000 ,2014-08-30,32-13-2020,10000000,334,3.0,Clothing,UPI,Inactive,,,,,,Mobile,Chrome,False,good,,flag
433,,twenty,F,test@mail.com,9999999999,,Mumbai,TN,IN,,not_a_date,32-13-2020,abc,xyz,,,Card,Inactive,86.0,50.0,158473,,,Mobile,IE,False,,5.0,
5075,Fatima,twenty,M,invalid@, 12345 ,Street 1,Mumbai,Tamil Nadu,,600001,2024-03-26,32-13-2020,,632,,electronics,Cash,,,497.0,26401,,Doctor,,Chrome,False,,,flag
122,Fatima,21,M,,abc123,, New York ,,IN,ABCDE,not_a_date,2012-09-09,10000000,3633,10.0,electronics,UPI,closed,200.0,50.0,93209,,Engineer,,Firefox,,,5.0,
80,,twenty,F, user@x.com ,,, New York ,DL,IN,,,32-13-2020,24429,xyz,54.0,,,,14.0,590.0,,,Doctor,,Chrome,,,,False
84,###$$$,,Male,test@mail.com,abc123,,Chennai,,,,not_a_date,2019-06-05,1181,xyz,67.0,Electronics,crypto,,200.0,627.0,income,Single,Engineer,Mobile,IE,yes,,,flag
5079,Priya,59,Female,test@mail.com, 12345 ,Street 1,Bangalore,TN,IND,600001,,32-13-2020,10000000,4879,,Clothing,Cash,Active,,577.0,125323,Single,Doctor,,Chrome,yes,good,,
5080,Fatima,twenty,Male,,,,,TN,India, 50000 ,,32-13-2020,abc,4280,42.0,,Cash,closed,,721.0,income,Married,,Desktop,Firefox,,good,0.01786969539998462,
5081,Wei,32,M,test@mail.com, 12345 ,Street 1,Delhi,TN,,,not_a_date,2023-09-15,abc,1534,-5.0,Clothing,Card,,200.0,350.0,income,Single,Engineer,,,False,good,0.28463224281836597,False
312,John,twenty,,test@mail.com,abc123,, New York ,Tamil Nadu,IND,,,2015-02-28,,4525,-5.0,Clothing,,,,50.0,98643,Single,Engineer,,,True,good,5.0,
